match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder
627,1,Kolkata Knight Riders,Gujarat Lions,17,6,JO Holder,YK Pathan,SB Jakati,0,0,0,0,0,0,1,0,1,,,
627,1,Kolkata Knight Riders,Gujarat Lions,18,1,JO Holder,YK Pathan,DJ Bravo,0,0,0,0,0,0,0,0,0,,,
627,1,Kolkata Knight Riders,Gujarat Lions,18,2,JO Holder,YK Pathan,DJ Bravo,0,1,0,0,0,0,0,1,1,,,
627,1,Kolkata Knight Riders,Gujarat Lions,18,3,JO Holder,YK Pathan,DJ Bravo,0,0,0,0,0,0,4,0,4,,,
627,1,Kolkata Knight Riders,Gujarat Lions,18,4,JO Holder,YK Pathan,DJ Bravo,0,0,0,0,0,0,1,0,1,,,
627,1,Kolkata Knight Riders,Gujarat Lions,18,5,YK Pathan,JO Holder,DJ Bravo,0,0,0,0,0,0,1,0,1,,,
627,1,Kolkata Knight Riders,Gujarat Lions,18,6,JO Holder,YK Pathan,DJ Bravo,0,0,0,0,0,0,6,0,6,,,
627,1,Kolkata Knight Riders,Gujarat Lions,18,7,JO Holder,YK Pathan,DJ Bravo,0,0,0,0,0,0,0,0,0,,,
627,1,Kolkata Knight Riders,Gujarat Lions,19,1,YK Pathan,JO Holder,DS Kulkarni,0,0,0,0,0,0,4,0,4,,,
627,1,Kolkata Knight Riders,Gujarat Lions,19,2,YK Pathan,JO Holder,DS Kulkarni,0,0,0,0,0,0,0,0,0,YK Pathan,caught,SK Raina
627,1,Kolkata Knight Riders,Gujarat Lions,19,3,SP Narine,JO Holder,DS Kulkarni,0,0,0,0,0,0,0,0,0,,,
627,1,Kolkata Knight Riders,Gujarat Lions,19,4,SP Narine,JO Holder,DS Kulkarni,0,0,0,0,0,0,0,0,0,,,
627,1,Kolkata Knight Riders,Gujarat Lions,19,5,SP Narine,JO Holder,DS Kulkarni,0,0,0,0,0,0,0,0,0,,,
627,1,Kolkata Knight Riders,Gujarat Lions,19,6,SP Narine,JO Holder,DS Kulkarni,0,0,0,0,0,0,0,0,0,,,
627,1,Kolkata Knight Riders,Gujarat Lions,20,1,JO Holder,SP Narine,DJ Bravo,0,0,0,0,0,0,1,0,1,,,
627,1,Kolkata Knight Riders,Gujarat Lions,20,2,SP Narine,JO Holder,DJ Bravo,0,0,0,0,0,0,1,0,1,,,
627,1,Kolkata Knight Riders,Gujarat Lions,20,3,JO Holder,SP Narine,DJ Bravo,0,0,0,0,0,0,0,0,0,JO Holder,caught,AJ Finch
627,1,Kolkata Knight Riders,Gujarat Lions,20,4,SP Narine,M Morkel,DJ Bravo,0,0,0,0,0,0,0,0,0,,,
627,1,Kolkata Knight Riders,Gujarat Lions,20,5,SP Narine,M Morkel,DJ Bravo,0,0,0,0,0,0,1,0,1,,,
627,1,Kolkata Knight Riders,Gujarat Lions,20,6,M Morkel,SP Narine,DJ Bravo,0,0,0,0,0,0,1,0,1,,,
627,2,Gujarat Lions,Kolkata Knight Riders,1,1,DR Smith,BB McCullum,AS Rajpoot,0,0,0,0,0,0,0,0,0,DR Smith,caught,RV Uthappa
627,2,Gujarat Lions,Kolkata Knight Riders,1,2,SK Raina,BB McCullum,AS Rajpoot,0,0,0,0,0,0,0,0,0,,,
627,2,Gujarat Lions,Kolkata Knight Riders,1,3,SK Raina,BB McCullum,AS Rajpoot,0,0,0,0,0,0,4,0,4,,,
627,2,Gujarat Lions,Kolkata Knight Riders,1,4,SK Raina,BB McCullum,AS Rajpoot,0,0,0,0,0,0,1,0,1,,,
627,2,Gujarat Lions,Kolkata Knight Riders,1,5,BB McCullum,SK Raina,AS Rajpoot,0,0,0,0,0,0,6,0,6,,,
627,2,Gujarat Lions,Kolkata Knight Riders,1,6,BB McCullum,SK Raina,AS Rajpoot,0,1,0,0,0,0,0,1,1,,,
627,2,Gujarat Lions,Kolkata Knight Riders,1,7,BB McCullum,SK Raina,AS Rajpoot,0,0,0,0,0,0,0,0,0,,,
627,2,Gujarat Lions,Kolkata Knight Riders,2,1,SK Raina,BB McCullum,SP Narine,0,0,0,0,0,0,1,0,1,,,
627,2,Gujarat Lions,Kolkata Knight Riders,2,2,BB McCullum,SK Raina,SP Narine,0,5,0,0,0,0,0,5,5,,,
627,2,Gujarat Lions,Kolkata Knight Riders,2,3,BB McCullum,SK Raina,SP Narine,0,0,0,0,0,0,0,0,0,BB McCullum,lbw,
627,2,Gujarat Lions,Kolkata Knight Riders,2,4,KD Karthik,SK Raina,SP Narine,0,0,0,0,0,0,1,0,1,,,
627,2,Gujarat Lions,Kolkata Knight Riders,2,5,SK Raina,KD Karthik,SP Narine,0,0,0,0,0,0,0,0,0,,,
627,2,Gujarat Lions,Kolkata Knight Riders,2,6,SK Raina,KD Karthik,SP Narine,0,0,0,0,0,0,0,0,0,,,
627,2,Gujarat Lions,Kolkata Knight Riders,2,7,SK Raina,KD Karthik,SP Narine,0,0,0,0,0,0,1,0,1,,,
627,2,Gujarat Lions,Kolkata Knight Riders,3,1,SK Raina,KD Karthik,AS Rajpoot,0,0,0,0,0,0,0,0,0,,,
627,2,Gujarat Lions,Kolkata Knight Riders,3,2,SK Raina,KD Karthik,AS Rajpoot,0,0,0,0,0,0,4,0,4,,,
627,2,Gujarat Lions,Kolkata Knight Riders,3,3,SK Raina,KD Karthik,AS Rajpoot,0,0,0,0,0,0,2,0,2,,,
627,2,Gujarat Lions,Kolkata Knight Riders,3,4,SK Raina,KD Karthik,AS Rajpoot,0,0,0,1,0,0,0,1,1,,,
627,2,Gujarat Lions,Kolkata Knight Riders,3,5,KD Karthik,SK Raina,AS Rajpoot,0,0,0,0,0,0,0,0,0,,,
627,2,Gujarat Lions,Kolkata Knight Riders,3,6,KD Karthik,SK Raina,AS Rajpoot,0,0,0,0,0,0,1,0,1,,,
627,2,Gujarat Lions,Kolkata Knight Riders,4,1,KD Karthik,SK Raina,M Morkel,0,0,0,0,0,0,0,0,0,,,
627,2,Gujarat Lions,Kolkata Knight Riders,4,2,KD Karthik,SK Raina,M Morkel,0,0,0,0,0,0,4,0,4,,,
627,2,Gujarat Lions,Kolkata Knight Riders,4,3,KD Karthik,SK Raina,M Morkel,0,0,0,0,0,0,2,0,2,,,
627,2,Gujarat Lions,Kolkata Knight Riders,4,4,KD Karthik,SK Raina,M Morkel,0,0,0,0,0,0,4,0,4,,,
627,2,Gujarat Lions,Kolkata Knight Riders,4,5,KD Karthik,SK Raina,M Morkel,0,0,0,0,0,0,0,0,0,KD Karthik,bowled,
627,2,Gujarat Lions,Kolkata Knight Riders,4,6,AJ Finch,SK Raina,M Morkel,0,0,0,0,0,0,1,0,1,,,
627,2,Gujarat Lions,Kolkata Knight Riders,5,1,AJ Finch,SK Raina,SP Narine,0,0,0,0,0,0,0,0,0,,,
627,2,Gujarat Lions,Kolkata Knight Riders,5,2,AJ Finch,SK Raina,SP Narine,0,0,0,0,0,0,4,0,4,,,
627,2,Gujarat Lions,Kolkata Knight Riders,5,3,AJ Finch,SK Raina,SP Narine,0,0,0,0,0,0,0,0,0,,,
627,2,Gujarat Lions,Kolkata Knight Riders,5,4,AJ Finch,SK Raina,SP Narine,0,0,0,0,0,0,1,0,1,,,
627,2,Gujarat Lions,Kolkata Knight Riders,5,5,SK Raina,AJ Finch,SP Narine,0,0,0,0,0,0,0,0,0,,,
627,2,Gujarat Lions,Kolkata Knight Riders,5,6,SK Raina,AJ Finch,SP Narine,0,0,0,0,0,0,1,0,1,,,
627,2,Gujarat Lions,Kolkata Knight Riders,6,1,SK Raina,AJ Finch,M Morkel,0,0,0,0,0,0,6,0,6,,,
627,2,Gujarat Lions,Kolkata Knight Riders,6,2,SK Raina,AJ Finch,M Morkel,0,0,0,0,0,0,1,0,1,,,
627,2,Gujarat Lions,Kolkata Knight Riders,6,3,AJ Finch,SK Raina,M Morkel,0,0,0,0,0,0,0,0,0,,,
627,2,Gujarat Lions,Kolkata Knight Riders,6,4,AJ Finch,SK Raina,M Morkel,0,0,0,0,0,0,1,0,1,,,
627,2,Gujarat Lions,Kolkata Knight Riders,6,5,SK Raina,AJ Finch,M Morkel,0,1,0,0,0,0,0,1,1,,,
627,2,Gujarat Lions,Kolkata Knight Riders,6,6,SK Raina,AJ Finch,M Morkel,0,0,0,0,0,0,0,0,0,,,
627,2,Gujarat Lions,Kolkata Knight Riders,6,7,SK Raina,AJ Finch,M Morkel,0,0,0,0,0,0,1,0,1,,,
627,2,Gujarat Lions,Kolkata Knight Riders,7,1,SK Raina,AJ Finch,AS Rajpoot,0,0,0,0,0,0,1,0,1,,,
627,2,Gujarat Lions,Kolkata Knight Riders,7,2,AJ Finch,SK Raina,AS Rajpoot,0,0,0,0,0,0,2,0,2,,,
627,2,Gujarat Lions,Kolkata Knight Riders,7,3,AJ Finch,SK Raina,AS Rajpoot,0,1,0,0,0,0,0,1,1,,,
627,2,Gujarat Lions,Kolkata Knight Riders,7,4,AJ Finch,SK Raina,AS Rajpoot,0,0,0,0,0,0,1,0,1,,,
627,2,Gujarat Lions,Kolkata Knight Riders,7,5,SK Raina,AJ Finch,AS Rajpoot,0,1,0,0,0,0,0,1,1,,,
627,2,Gujarat Lions,Kolkata Knight Riders,7,6,SK Raina,AJ Finch,AS Rajpoot,0,5,0,0,0,0,0,5,5,,,
627,2,Gujarat Lions,Kolkata Knight Riders,7,7,SK Raina,AJ Finch,AS Rajpoot,0,0,0,0,0,0,4,0,4,,,
627,2,Gujarat Lions,Kolkata Knight Riders,7,8,SK Raina,AJ Finch,AS Rajpoot,0,0,0,0,0,0,1,0,1,,,
627,2,Gujarat Lions,Kolkata Knight Riders,7,9,AJ Finch,SK Raina,AS Rajpoot,0,0,0,0,0,0,0,0,0,,,
627,2,Gujarat Lions,Kolkata Knight Riders,8,1,SK Raina,AJ Finch,M Morkel,0,0,0,0,0,0,1,0,1,,,
627,2,Gujarat Lions,Kolkata Knight Riders,8,2,AJ Finch,SK Raina,M Morkel,0,0,0,0,0,0,0,0,0,,,
627,2,Gujarat Lions,Kolkata Knight Riders,8,3,AJ Finch,SK Raina,M Morkel,0,0,0,0,0,0,0,0,0,,,
627,2,Gujarat Lions,Kolkata Knight Riders,8,4,AJ Finch,SK Raina,M Morkel,0,0,0,0,0,0,6,0,6,,,
627,2,Gujarat Lions,Kolkata Knight Riders,8,5,AJ Finch,SK Raina,M Morkel,0,0,0,0,0,0,1,0,1,,,
627,2,Gujarat Lions,Kolkata Knight Riders,8,6,SK Raina,AJ Finch,M Morkel,0,0,0,0,0,0,4,0,4,,,
627,2,Gujarat Lions,Kolkata Knight Riders,9,1,AJ Finch,SK Raina,JO Holder,0,0,0,0,0,0,0,0,0,,,
627,2,Gujarat Lions,Kolkata Knight Riders,9,2,AJ Finch,SK Raina,JO Holder,0,1,0,0,0,0,0,1,1,,,
627,2,Gujarat Lions,Kolkata Knight Riders,9,3,AJ Finch,SK Raina,JO Holder,0,0,0,0,0,0,0,0,0,,,
627,2,Gujarat Lions,Kolkata Knight Riders,9,4,AJ Finch,SK Raina,JO Holder,0,0,0,0,0,0,1,0,1,,,
627,2,Gujarat Lions,Kolkata Knight Riders,9,5,SK Raina,AJ Finch,JO Holder,0,0,0,0,0,0,1,0,1,,,
627,2,Gujarat Lions,Kolkata Knight Riders,9,6,AJ Finch,SK Raina,JO Holder,0,0,0,0,0,0,0,0,0,,,
627,2,Gujarat Lions,Kolkata Knight Riders,9,7,AJ Finch,SK Raina,JO Holder,0,0,0,0,0,0,1,0,1,,,
627,2,Gujarat Lions,Kolkata Knight Riders,10,1,AJ Finch,SK Raina,SP Narine,0,0,0,0,0,0,0,0,0,,,
627,2,Gujarat Lions,Kolkata Knight Riders,10,2,AJ Finch,SK Raina,SP Narine,0,0,0,0,0,0,0,0,0,,,
627,2,Gujarat Lions,Kolkata Knight Riders,10,3,AJ Finch,SK Raina,SP Narine,0,0,0,0,0,0,6,0,6,,,
627,2,Gujarat Lions,Kolkata Knight Riders,10,4,AJ Finch,SK Raina,SP Narine,0,1,0,0,0,0,0,1,1,,,
627,2,Gujarat Lions,Kolkata Knight Riders,10,5,AJ Finch,SK Raina,SP Narine,0,0,0,0,0,0,1,0,1,,,
627,2,Gujarat Lions,Kolkata Knight Riders,10,6,SK Raina,AJ Finch,SP Narine,0,0,0,0,0,0,2,0,2,AJ Finch,run out,AS Rajpoot
627,2,Gujarat Lions,Kolkata Knight Riders,10,7,RA Jadeja,SK Raina,SP Narine,0,0,0,0,0,0,0,0,0,,,
627,2,Gujarat Lions,Kolkata Knight Riders,11,1,SK Raina,RA Jadeja,JO Holder,0,0,0,0,0,0,0,0,0,,,
627,2,Gujarat Lions,Kolkata Knight Riders,11,2,SK Raina,RA Jadeja,JO Holder,0,0,0,0,0,0,0,0,0,,,
627,2,Gujarat Lions,Kolkata Knight Riders,11,3,SK Raina,RA Jadeja,JO Holder,0,0,0,0,0,0,1,0,1,,,
627,2,Gujarat Lions,Kolkata Knight Riders,11,4,RA Jadeja,SK Raina,JO Holder,0,0,0,0,0,0,1,0,1,,,
627,2,Gujarat Lions,Kolkata Knight Riders,11,5,SK Raina,RA Jadeja,JO Holder,0,0,0,0,0,0,4,0,4,,,
627,2,Gujarat Lions,Kolkata Knight Riders,11,6,SK Raina,RA Jadeja,JO Holder,0,0,0,0,0,0,4,0,4,,,
627,2,Gujarat Lions,Kolkata Knight Riders,12,1,RA Jadeja,SK Raina,SP Narine,0,0,0,0,0,0,0,0,0,,,
627,2,Gujarat Lions,Kolkata Knight Riders,12,2,RA Jadeja,SK Raina,SP Narine,0,0,0,0,0,0,1,0,1,,,
627,2,Gujarat Lions,Kolkata Knight Riders,12,3,SK Raina,RA Jadeja,SP Narine,0,0,0,0,0,0,1,0,1,,,
627,2,Gujarat Lions,Kolkata Knight Riders,12,4,RA Jadeja,SK Raina,SP Narine,0,0,0,0,0,0,1,0,1,,,
627,2,Gujarat Lions,Kolkata Knight Riders,12,5,SK Raina,RA Jadeja,SP Narine,0,0,0,0,0,0,1,0,1,,,
627,2,Gujarat Lions,Kolkata Knight Riders,12,6,RA Jadeja,SK Raina,SP Narine,0,0,0,0,0,0,2,0,2,,,
627,2,Gujarat Lions,Kolkata Knight Riders,13,1,SK Raina,RA Jadeja,YK Pathan,0,0,0,0,0,0,1,0,1,,,
627,2,Gujarat Lions,Kolkata Knight Riders,13,2,RA Jadeja,SK Raina,YK Pathan,0,0,0,0,0,0,0,0,0,,,
627,2,Gujarat Lions,Kolkata Knight Riders,13,3,RA Jadeja,SK Raina,YK Pathan,0,0,0,0,0,0,1,0,1,,,
627,2,Gujarat Lions,Kolkata Knight Riders,13,4,SK Raina,RA Jadeja,YK Pathan,0,0,0,0,0,0,4,0,4,,,
627,2,Gujarat Lions,Kolkata Knight Riders,13,5,SK Raina,RA Jadeja,YK Pathan,0,0,0,0,0,0,0,0,0,,,
627,2,Gujarat Lions,Kolkata Knight Riders,13,6,SK Raina,RA Jadeja,YK Pathan,0,0,0,0,0,0,0,0,0,,,
627,2,Gujarat Lions,Kolkata Knight Riders,14,1,RA Jadeja,SK Raina,M Morkel,0,0,0,0,0,0,4,0,4,,,
627,2,Gujarat Lions,Kolkata Knight Riders,14,2,RA Jadeja,SK Raina,M Morkel,0,0,0,0,0,0,1,0,1,,,
627,2,Gujarat Lions,Kolkata Knight Riders,14,3,SK Raina,RA Jadeja,M Morkel,0,0,0,0,0,0,1,0,1,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,1,1,DA Warner,S Dhawan,Z Khan,0,0,0,0,0,0,0,0,0,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,1,2,DA Warner,S Dhawan,Z Khan,0,0,0,0,0,0,0,0,0,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,1,3,DA Warner,S Dhawan,Z Khan,0,0,0,0,0,0,0,0,0,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,1,4,DA Warner,S Dhawan,Z Khan,0,0,0,0,0,0,1,0,1,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,1,5,S Dhawan,DA Warner,Z Khan,0,0,0,0,0,0,0,0,0,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,1,6,S Dhawan,DA Warner,Z Khan,0,0,0,0,0,0,0,0,0,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,2,1,DA Warner,S Dhawan,J Yadav,0,0,0,0,0,0,0,0,0,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,2,2,DA Warner,S Dhawan,J Yadav,0,0,0,0,0,0,0,0,0,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,2,3,DA Warner,S Dhawan,J Yadav,0,0,0,0,0,0,0,0,0,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,2,4,DA Warner,S Dhawan,J Yadav,0,0,0,0,0,0,4,0,4,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,2,5,DA Warner,S Dhawan,J Yadav,0,0,0,0,0,0,4,0,4,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,2,6,DA Warner,S Dhawan,J Yadav,0,0,0,0,0,0,1,0,1,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,3,1,DA Warner,S Dhawan,Z Khan,0,0,0,0,0,0,1,0,1,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,3,2,S Dhawan,DA Warner,Z Khan,0,0,0,0,0,0,4,0,4,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,3,3,S Dhawan,DA Warner,Z Khan,0,0,0,0,0,0,1,0,1,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,3,4,DA Warner,S Dhawan,Z Khan,0,0,0,0,0,0,0,0,0,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,3,5,DA Warner,S Dhawan,Z Khan,0,0,0,0,0,0,1,0,1,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,3,6,S Dhawan,DA Warner,Z Khan,0,0,0,0,0,0,0,0,0,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,4,1,DA Warner,S Dhawan,NM Coulter-Nile,0,0,0,0,0,0,4,0,4,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,4,2,DA Warner,S Dhawan,NM Coulter-Nile,0,0,0,0,0,0,2,0,2,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,4,3,DA Warner,S Dhawan,NM Coulter-Nile,0,0,0,0,0,0,4,0,4,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,4,4,DA Warner,S Dhawan,NM Coulter-Nile,0,0,0,0,0,0,0,0,0,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,4,5,DA Warner,S Dhawan,NM Coulter-Nile,0,0,0,0,0,0,1,0,1,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,4,6,S Dhawan,DA Warner,NM Coulter-Nile,0,0,0,0,0,0,4,0,4,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,5,1,DA Warner,S Dhawan,J Yadav,0,0,0,0,0,0,0,0,0,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,5,2,DA Warner,S Dhawan,J Yadav,0,0,0,0,0,0,2,0,2,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,5,3,DA Warner,S Dhawan,J Yadav,0,0,0,0,0,0,4,0,4,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,5,4,DA Warner,S Dhawan,J Yadav,0,0,0,0,0,0,4,0,4,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,5,5,DA Warner,S Dhawan,J Yadav,0,0,0,0,0,0,0,0,0,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,5,6,DA Warner,S Dhawan,J Yadav,0,0,0,0,0,0,0,0,0,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,6,1,S Dhawan,DA Warner,CR Brathwaite,0,0,0,0,0,0,1,0,1,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,6,2,DA Warner,S Dhawan,CR Brathwaite,0,0,0,0,0,0,0,0,0,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,6,3,DA Warner,S Dhawan,CR Brathwaite,0,0,0,0,0,0,2,0,2,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,6,4,DA Warner,S Dhawan,CR Brathwaite,0,0,0,0,0,0,0,0,0,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,6,5,DA Warner,S Dhawan,CR Brathwaite,0,0,0,0,0,0,1,0,1,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,6,6,S Dhawan,DA Warner,CR Brathwaite,0,0,0,0,0,0,0,0,0,S Dhawan,run out,CR Brathwaite
628,1,Sunrisers Hyderabad,Delhi Daredevils,7,1,DA Warner,DJ Hooda,A Mishra,0,0,0,0,0,0,0,0,0,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,7,2,DA Warner,DJ Hooda,A Mishra,0,0,0,0,0,0,1,0,1,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,7,3,DJ Hooda,DA Warner,A Mishra,0,0,0,0,0,0,1,0,1,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,7,4,DA Warner,DJ Hooda,A Mishra,0,0,0,0,0,0,0,0,0,DJ Hooda,run out,A Mishra
628,1,Sunrisers Hyderabad,Delhi Daredevils,7,5,DA Warner,Yuvraj Singh,A Mishra,0,0,0,0,0,0,1,0,1,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,7,6,Yuvraj Singh,DA Warner,A Mishra,0,0,0,0,0,0,1,0,1,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,8,1,Yuvraj Singh,DA Warner,NM Coulter-Nile,0,0,0,0,0,0,0,0,0,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,8,2,Yuvraj Singh,DA Warner,NM Coulter-Nile,0,0,0,0,0,0,1,0,1,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,8,3,DA Warner,Yuvraj Singh,NM Coulter-Nile,0,0,0,0,0,0,1,0,1,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,8,4,Yuvraj Singh,DA Warner,NM Coulter-Nile,0,0,0,0,0,0,0,0,0,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,8,5,Yuvraj Singh,DA Warner,NM Coulter-Nile,0,0,0,0,0,0,0,0,0,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,8,6,Yuvraj Singh,DA Warner,NM Coulter-Nile,0,0,0,1,0,0,0,1,1,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,9,1,Yuvraj Singh,DA Warner,J Yadav,0,0,0,0,0,0,1,0,1,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,9,2,DA Warner,Yuvraj Singh,J Yadav,0,0,0,0,0,0,1,0,1,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,9,3,Yuvraj Singh,DA Warner,J Yadav,0,0,0,0,0,0,4,0,4,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,9,4,Yuvraj Singh,DA Warner,J Yadav,0,0,0,0,0,0,1,0,1,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,9,5,DA Warner,Yuvraj Singh,J Yadav,0,0,0,0,0,0,1,0,1,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,9,6,Yuvraj Singh,DA Warner,J Yadav,0,0,0,0,0,0,2,0,2,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,10,1,DA Warner,Yuvraj Singh,CR Brathwaite,0,0,0,0,0,0,2,0,2,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,10,2,DA Warner,Yuvraj Singh,CR Brathwaite,0,0,0,0,0,0,1,0,1,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,10,3,Yuvraj Singh,DA Warner,CR Brathwaite,0,0,0,0,0,0,0,0,0,Yuvraj Singh,bowled,
628,1,Sunrisers Hyderabad,Delhi Daredevils,10,4,MC Henriques,DA Warner,CR Brathwaite,0,1,0,0,0,0,0,1,1,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,10,5,MC Henriques,DA Warner,CR Brathwaite,0,0,0,0,0,0,0,0,0,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,10,6,MC Henriques,DA Warner,CR Brathwaite,0,0,0,0,0,0,0,0,0,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,10,7,MC Henriques,DA Warner,CR Brathwaite,0,0,0,0,0,0,1,0,1,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,11,1,MC Henriques,DA Warner,A Mishra,0,0,0,0,0,0,2,0,2,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,11,2,MC Henriques,DA Warner,A Mishra,0,0,0,0,0,0,2,0,2,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,11,3,MC Henriques,DA Warner,A Mishra,0,0,0,0,0,0,1,0,1,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,11,4,DA Warner,MC Henriques,A Mishra,0,0,0,0,0,0,4,0,4,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,11,5,DA Warner,MC Henriques,A Mishra,0,0,0,0,0,0,1,0,1,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,11,6,MC Henriques,DA Warner,A Mishra,0,0,0,0,0,0,0,0,0,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,12,1,DA Warner,MC Henriques,CR Brathwaite,0,0,0,0,0,0,1,0,1,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,12,2,MC Henriques,DA Warner,CR Brathwaite,0,0,0,0,0,0,1,0,1,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,12,3,DA Warner,MC Henriques,CR Brathwaite,0,0,0,0,0,0,0,0,0,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,12,4,DA Warner,MC Henriques,CR Brathwaite,0,0,0,0,0,0,6,0,6,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,12,5,DA Warner,MC Henriques,CR Brathwaite,0,0,0,0,0,0,1,0,1,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,12,6,MC Henriques,DA Warner,CR Brathwaite,0,0,0,0,0,0,4,0,4,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,13,1,DA Warner,MC Henriques,J Yadav,0,0,0,0,0,0,2,0,2,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,13,2,DA Warner,MC Henriques,J Yadav,0,0,0,0,0,0,4,0,4,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,13,3,DA Warner,MC Henriques,J Yadav,0,0,0,0,0,0,0,0,0,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,13,4,DA Warner,MC Henriques,J Yadav,0,0,0,0,0,0,0,0,0,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,13,5,DA Warner,MC Henriques,J Yadav,0,0,0,0,0,0,1,0,1,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,13,6,MC Henriques,DA Warner,J Yadav,0,0,0,0,0,0,1,0,1,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,14,1,MC Henriques,DA Warner,JP Duminy,0,0,0,0,0,0,4,0,4,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,14,2,MC Henriques,DA Warner,JP Duminy,0,0,0,0,0,0,2,0,2,,,
628,1,Sunrisers Hyderabad,Delhi Daredevils,14,3,MC Henriques,DA Warner,JP Duminy,0,0,0,0,0,0,0,0,0,MC Henriques,caught,P Negi
628,1,Sunrisers Hyderabad,Delhi Daredevils,14,4,DA Warner,EJG Morgan,JP Duminy,0,0,0,0,0,0,1,0,1,,,
